Id	Location	Treatment	Age	LocateTreatAge	DRNType	Treatments	HeadCS	Symm1	Symm2	Symm3	Symm4	Symm5	Symm6	Symm7	Symm8	Symm9	Symm10	Symm11	Symm12	Symm13	Symm14	Symm15	Symm16	Symm17	Symm18	Symm19	Symm20	Symm21	Symm22	Symm23	Symm24	Symm25	Symm26	Symm27	Symm28	Symm29	Symm30	Symm31	Symm32	Symm33	Symm34	Symm35	Symm36	Symm37	Symm38	Symm39	Symm40	Symm41	Symm42	Symm43	Symm44	Symm45	Symm46	Symm47	Symm48	Symm49	Symm50	Symm51	Symm52	Symm53	Symm54	Symm55	Symm56	Symm57	Symm58	Symm59	Symm60	Symm61	Symm62	Symm63	Symm64	Symm65	Symm66
KT-d14-06	Kitami	Tad	14day	KTd14	T14	T14	14.03578515	0	0.206962751	0.058569601	0.189384961	0.099453619	0.150052952	0.139803246	0.06942083	0.150579031	-0.133596336	0.105372645	-0.154063835	-0.105372645	-0.154063835	-0.150579031	-0.133596336	-0.139803246	0.06942083	-0.099453619	0.150052952	-0.058569601	0.189384961	0.10013643	0.117963939	-0.10013643	0.117963939	0.142667887	0.050433036	0.144842785	0.03247321	0.148584328	0.014323843	0.152437658	-0.004238408	0.156711151	-0.023481067	0.16075307	-0.043166346	0.162984262	-0.063256241	0.163240655	-0.083317464	0.161655713	-0.102537298	0.158082469	-0.119877152	-0.142667887	0.050433036	-0.144842785	0.03247321	-0.148584328	0.014323843	-0.152437658	-0.004238408	-0.156711151	-0.023481067	-0.16075307	-0.043166346	-0.162984262	-0.063256241	-0.163240655	-0.083317464	-0.161655713	-0.102537298	-0.158082469	-0.119877152
KT-d14-07	Kitami	Tad	14day	KTd14	T14	T14	11.08591342	0	0.225588659	0.05676227	0.203843961	0.092513812	0.159795624	0.135117931	0.065978926	0.144384496	-0.134290202	0.099474112	-0.156678155	-0.099474112	-0.156678155	-0.144384496	-0.134290202	-0.135117931	0.065978926	-0.092513812	0.159795624	-0.05676227	0.203843961	0.098134262	0.122008121	-0.098134262	0.122008121	0.140179607	0.046433352	0.146476532	0.028937916	0.150669681	0.010822483	0.15343444	-0.007783073	0.154817225	-0.026936833	0.155006388	-0.046612907	0.157207869	-0.06635253	0.157651994	-0.085967775	0.156443549	-0.10468168	0.152852677	-0.121311558	-0.140179607	0.046433352	-0.146476532	0.028937916	-0.150669681	0.010822483	-0.15343444	-0.007783073	-0.154817225	-0.026936833	-0.155006388	-0.046612907	-0.157207869	-0.06635253	-0.157651994	-0.085967775	-0.156443549	-0.10468168	-0.152852677	-0.121311558
KT-d14-08	Kitami	Tad	14day	KTd14	T14	T14	10.38557886	0	0.225224126	0.060904887	0.206288287	0.096341904	0.16564533	0.134731704	0.060669097	0.139820374	-0.130267118	0.094601305	-0.181772547	-0.094601305	-0.181772547	-0.139820374	-0.130267118	-0.134731704	0.060669097	-0.096341904	0.16564533	-0.060904887	0.206288287	0.097004691	0.120761739	-0.097004691	0.120761739	0.139301773	0.040873861	0.142835808	0.023517617	0.148875077	0.007374894	0.152513724	-0.009230695	0.156121478	-0.02601063	0.158501991	-0.043145663	0.159258641	-0.060715954	0.160437629	-0.078251206	0.156564287	-0.095525339	0.149318429	-0.112823735	-0.139301773	0.040873861	-0.142835808	0.023517617	-0.148875077	0.007374894	-0.152513724	-0.009230695	-0.156121478	-0.02601063	-0.158501991	-0.043145663	-0.159258641	-0.060715954	-0.160437629	-0.078251206	-0.156564287	-0.095525339	-0.149318429	-0.112823735
KT-d14-09	Kitami	Tad	14day	KTd14	T14	T14	12.24307827	0	0.215954516	0.058335408	0.196220258	0.096475113	0.153731769	0.139634471	0.063620625	0.147228027	-0.127987401	0.107269025	-0.155962975	-0.107269025	-0.155962975	-0.147228027	-0.127987401	-0.139634471	0.063620625	-0.096475113	0.153731769	-0.058335408	0.196220258	0.098969418	0.120126303	-0.098969418	0.120126303	0.143582736	0.044206482	0.147334699	0.026605188	0.149778149	0.008790979	0.15369008	-0.008831193	0.157539484	-0.026774601	0.160133188	-0.045077153	0.162640078	-0.063270078	0.162378518	-0.081258839	0.161379606	-0.098361047	0.154846468	-0.113755574	-0.143582736	0.044206482	-0.147334699	0.026605188	-0.149778149	0.008790979	-0.15369008	-0.008831193	-0.157539484	-0.026774601	-0.160133188	-0.045077153	-0.162640078	-0.063270078	-0.162378518	-0.081258839	-0.161379606	-0.098361047	-0.154846468	-0.113755574
KT-d14-10	Kitami	Tad	14day	KTd14	T14	T14	15.08314318	0	0.220855955	0.057058713	0.198479435	0.099857176	0.152656513	0.137526037	0.069232433	0.142814839	-0.135881614	0.092658311	-0.152596102	-0.092658311	-0.152596102	-0.142814839	-0.135881614	-0.137526037	0.069232433	-0.099857176	0.152656513	-0.057058713	0.198479435	0.098431283	0.121052473	-0.098431283	0.121052473	0.140713664	0.049804132	0.144169309	0.031470625	0.148679398	0.012957157	0.153120812	-0.00605617	0.158124939	-0.025374023	0.160602078	-0.045486995	0.16090702	-0.06604274	0.161191423	-0.08639828	0.158488449	-0.105602541	0.152638949	-0.122642282	-0.140713664	0.049804132	-0.144169309	0.031470625	-0.148679398	0.012957157	-0.153120812	-0.00605617	-0.158124939	-0.025374023	-0.160602078	-0.045486995	-0.16090702	-0.06604274	-0.161191423	-0.08639828	-0.158488449	-0.105602541	-0.152638949	-0.122642282
KT-d14-11	Kitami	Tad	14day	KTd14	T14	T14	14.08520507	0	0.215604718	0.057437425	0.195232368	0.091081698	0.15326711	0.132498968	0.068275269	0.151827306	-0.137028818	0.102162007	-0.161893163	-0.102162007	-0.161893163	-0.151827306	-0.137028818	-0.132498968	0.068275269	-0.091081698	0.15326711	-0.057437425	0.195232368	0.096602764	0.119062126	-0.096602764	0.119062126	0.136791238	0.049421715	0.142547571	0.032137693	0.148027696	0.014424706	0.152016265	-0.004136813	0.15707764	-0.023058877	0.16008937	-0.042807291	0.161817005	-0.063042111	0.162302237	-0.083340154	0.160906105	-0.103044823	0.157278348	-0.121271295	-0.136791238	0.049421715	-0.142547571	0.032137693	-0.148027696	0.014424706	-0.152016265	-0.004136813	-0.15707764	-0.023058877	-0.16008937	-0.042807291	-0.161817005	-0.063042111	-0.162302237	-0.083340154	-0.160906105	-0.103044823	-0.157278348	-0.121271295
KT-d14-12	Kitami	Tad	14day	KTd14	T14	T14	14.31995007	0	0.223259393	0.058115287	0.200469704	0.100971687	0.152153261	0.13573762	0.071772596	0.146083974	-0.140412101	0.097192685	-0.158331553	-0.097192685	-0.158331553	-0.146083974	-0.140412101	-0.13573762	0.071772596	-0.100971687	0.152153261	-0.058115287	0.200469704	0.099359832	0.120122772	-0.099359832	0.120122772	0.139483295	0.052688241	0.142583332	0.034193908	0.146741283	0.015345186	0.149529195	-0.004302484	0.153049915	-0.024477437	0.155546216	-0.045175178	0.157724173	-0.066184873	0.15965614	-0.087042393	0.15752446	-0.107093038	0.152906822	-0.125356309	-0.139483295	0.052688241	-0.142583332	0.034193908	-0.146741283	0.015345186	-0.149529195	-0.004302484	-0.153049915	-0.024477437	-0.155546216	-0.045175178	-0.157724173	-0.066184873	-0.15965614	-0.087042393	-0.15752446	-0.107093038	-0.152906822	-0.125356309
KT-d14-13	Kitami	Tad	14day	KTd14	T14	T14	11.43660003	0	0.210002644	0.057632726	0.188366423	0.093568606	0.153114427	0.13833391	0.065675011	0.157310873	-0.129656576	0.117341297	-0.157470319	-0.117341297	-0.157470319	-0.157310873	-0.129656576	-0.13833391	0.065675011	-0.093568606	0.153114427	-0.057632726	0.188366423	0.101028	0.117832592	-0.101028	0.117832592	0.141220054	0.046683483	0.14588324	0.029466615	0.149246171	0.011791818	0.152018559	-0.006188375	0.155520088	-0.024367082	0.158260576	-0.04306562	0.16038196	-0.062010727	0.161819621	-0.080817593	0.16298107	-0.098854592	0.162160453	-0.115500806	-0.141220054	0.046683483	-0.14588324	0.029466615	-0.149246171	0.011791818	-0.152018559	-0.006188375	-0.155520088	-0.024367082	-0.158260576	-0.04306562	-0.16038196	-0.062010727	-0.161819621	-0.080817593	-0.16298107	-0.098854592	-0.162160453	-0.115500806
KT-d14-14	Kitami	Tad	14day	KTd14	T14	T14	13.46625885	0	0.209134334	0.056008181	0.189302439	0.090687208	0.151370401	0.139812747	0.06479228	0.156100665	-0.12978083	0.104779406	-0.148835539	-0.104779406	-0.148835539	-0.156100665	-0.12978083	-0.139812747	0.06479228	-0.090687208	0.151370401	-0.056008181	0.189302439	0.105518517	0.118989757	-0.105518517	0.118989757	0.142118217	0.045613527	0.145749763	0.028219639	0.150846812	0.011036857	0.153668918	-0.006971517	0.157941117	-0.025198317	0.161928179	-0.043684594	0.164045802	-0.062479845	0.164227339	-0.081348038	0.163219119	-0.099499237	0.161066005	-0.116094149	-0.142118217	0.045613527	-0.145749763	0.028219639	-0.150846812	0.011036857	-0.153668918	-0.006971517	-0.157941117	-0.025198317	-0.161928179	-0.043684594	-0.164045802	-0.062479845	-0.164227339	-0.081348038	-0.163219119	-0.099499237	-0.161066005	-0.116094149
KT-d14-15	Kitami	Tad	14day	KTd14	T14	T14	14.57916247	0	0.22028799	0.060261092	0.199479927	0.10290146	0.150967403	0.134964024	0.071491184	0.146138045	-0.141212887	0.098668273	-0.163092409	-0.098668273	-0.163092409	-0.146138045	-0.141212887	-0.134964024	0.071491184	-0.10290146	0.150967403	-0.060261092	0.199479927	0.100802022	0.118454879	-0.100802022	0.118454879	0.138639109	0.052935571	0.143023164	0.035367441	0.148329674	0.017297074	0.151129618	-0.002059719	0.153919463	-0.022369135	0.156279319	-0.043379577	0.156862239	-0.064901777	0.156760782	-0.086404348	0.155819106	-0.107020401	0.152234785	-0.125697221	-0.138639109	0.052935571	-0.143023164	0.035367441	-0.148329674	0.017297074	-0.151129618	-0.002059719	-0.153919463	-0.022369135	-0.156279319	-0.043379577	-0.156862239	-0.064901777	-0.156760782	-0.086404348	-0.155819106	-0.107020401	-0.152234785	-0.125697221
KT-d14-16	Kitami	Tad	14day	KTd14	T14	T14	13.99722622	0	0.228296168	0.056238098	0.206019447	0.096244472	0.155388717	0.133018201	0.070831376	0.140331935	-0.14034843	0.098934423	-0.174214965	-0.098934423	-0.174214965	-0.140331935	-0.14034843	-0.133018201	0.070831376	-0.096244472	0.155388717	-0.056238098	0.206019447	0.096335244	0.124280681	-0.096335244	0.124280681	0.137814092	0.051604393	0.143144238	0.033750792	0.146477211	0.015082205	0.149420355	-0.004198493	0.151795984	-0.024251901	0.153578302	-0.044806123	0.155382225	-0.065591186	0.155873415	-0.086409974	0.15486337	-0.106509001	0.149375977	-0.124775622	-0.137814092	0.051604393	-0.143144238	0.033750792	-0.146477211	0.015082205	-0.149420355	-0.004198493	-0.151795984	-0.024251901	-0.153578302	-0.044806123	-0.155382225	-0.065591186	-0.155873415	-0.086409974	-0.15486337	-0.106509001	-0.149375977	-0.124775622
KT-d14-17	Kitami	Tad	14day	KTd14	T14	T14	12.95718032	0	0.198223228	0.052550881	0.183319893	0.087186481	0.147492862	0.140337442	0.062694832	0.156486607	-0.1224458	0.108118419	-0.139783	-0.108118419	-0.139783	-0.156486607	-0.1224458	-0.140337442	0.062694832	-0.087186481	0.147492862	-0.052550881	0.183319893	0.09912965	0.114020703	-0.09912965	0.114020703	0.143801679	0.043958748	0.149750356	0.027284712	0.155130396	0.010264902	0.159794798	-0.007277916	0.164037846	-0.025303278	0.16760744	-0.043485215	0.168862192	-0.06188115	0.169380238	-0.079922126	0.16971678	-0.096769745	0.1655484	-0.111280038	-0.143801679	0.043958748	-0.149750356	0.027284712	-0.155130396	0.010264902	-0.159794798	-0.007277916	-0.164037846	-0.025303278	-0.16760744	-0.043485215	-0.168862192	-0.06188115	-0.169380238	-0.079922126	-0.16971678	-0.096769745	-0.1655484	-0.111280038
KT-d14-18	Kitami	Tad	14day	KTd14	T14	T14	12.36218458	0	0.210265972	0.053954064	0.196321457	0.091651854	0.154943941	0.135622938	0.068284235	0.145548091	-0.131356102	0.101575502	-0.152687492	-0.101575502	-0.152687492	-0.145548091	-0.131356102	-0.135622938	0.068284235	-0.091651854	0.154943941	-0.053954064	0.196321457	0.097981223	0.121010116	-0.097981223	0.121010116	0.141048733	0.049230312	0.1479638	0.031764637	0.152344177	0.013328297	0.155667187	-0.005830677	0.158306062	-0.025739469	0.158959116	-0.046190732	0.160803494	-0.066560912	0.160065276	-0.0864647	0.160838435	-0.10489007	0.156319451	-0.120295826	-0.141048733	0.049230312	-0.1479638	0.031764637	-0.152344177	0.013328297	-0.155667187	-0.005830677	-0.158306062	-0.025739469	-0.158959116	-0.046190732	-0.160803494	-0.066560912	-0.160065276	-0.0864647	-0.160838435	-0.10489007	-0.156319451	-0.120295826
KT-d14-19	Kitami	Tad	14day	KTd14	T14	T14	11.04076131	0	0.21634706	0.05756862	0.19815597	0.090565749	0.15738192	0.136899639	0.063388568	0.149552102	-0.130486819	0.103200562	-0.144531163	-0.103200562	-0.144531163	-0.149552102	-0.130486819	-0.136899639	0.063388568	-0.090565749	0.15738192	-0.05756862	0.19815597	0.101780636	0.123699326	-0.101780636	0.123699326	0.141189436	0.04416292	0.14838978	0.027482015	0.151739032	0.009564748	0.154623287	-0.008890614	0.156070507	-0.027978074	0.158460561	-0.047082756	0.160433396	-0.066250582	0.160851128	-0.085202845	0.160247305	-0.103048288	0.156739304	-0.118537857	-0.141189436	0.04416292	-0.14838978	0.027482015	-0.151739032	0.009564748	-0.154623287	-0.008890614	-0.156070507	-0.027978074	-0.158460561	-0.047082756	-0.160433396	-0.066250582	-0.160851128	-0.085202845	-0.160247305	-0.103048288	-0.156739304	-0.118537857
KT-d14-20	Kitami	Tad	14day	KTd14	T14	T14	12.65188361	0	0.226855281	0.056411851	0.204180294	0.095659198	0.15754656	0.137347159	0.06255607	0.145323186	-0.129346314	0.096908554	-0.148354135	-0.096908554	-0.148354135	-0.145323186	-0.129346314	-0.137347159	0.06255607	-0.095659198	0.15754656	-0.056411851	0.204180294	0.09994728	0.123256209	-0.09994728	0.123256209	0.142285631	0.042930568	0.147896533	0.02538116	0.151651978	0.007502759	0.154211319	-0.01073704	0.156717947	-0.029287191	0.158445934	-0.047957412	0.158295671	-0.066637798	0.158861546	-0.084967669	0.158127175	-0.102249719	0.153913424	-0.117243984	-0.142285631	0.042930568	-0.147896533	0.02538116	-0.151651978	0.007502759	-0.154211319	-0.01073704	-0.156717947	-0.029287191	-0.158445934	-0.047957412	-0.158295671	-0.066637798	-0.158861546	-0.084967669	-0.158127175	-0.102249719	-0.153913424	-0.117243984
KT-d14-21	Kitami	Tad	14day	KTd14	T14	T14	14.0066287	0	0.226690292	0.060563715	0.20603604	0.102186797	0.155516089	0.139429636	0.065542007	0.14001166	-0.13259021	0.101477913	-0.166448643	-0.101477913	-0.166448643	-0.14001166	-0.13259021	-0.139429636	0.065542007	-0.102186797	0.155516089	-0.060563715	0.20603604	0.101665895	0.118928147	-0.101665895	0.118928147	0.14343998	0.04655676	0.146187502	0.028832385	0.148366594	0.010820628	0.151664043	-0.007241726	0.154486288	-0.025799796	0.155602647	-0.044855109	0.156132995	-0.064228665	0.155497689	-0.083532192	0.154651807	-0.102126826	0.149490536	-0.118754038	-0.14343998	0.04655676	-0.146187502	0.028832385	-0.148366594	0.010820628	-0.151664043	-0.007241726	-0.154486288	-0.025799796	-0.155602647	-0.044855109	-0.156132995	-0.064228665	-0.155497689	-0.083532192	-0.154651807	-0.102126826	-0.149490536	-0.118754038
KT-d14-22	Kitami	Tad	14day	KTd14	T14	T14	12.15984004	0	0.222247779	0.058741075	0.202513489	0.10023033	0.156010422	0.139954251	0.067236844	0.140582146	-0.13289758	0.100298475	-0.153431589	-0.100298475	-0.153431589	-0.140582146	-0.13289758	-0.139954251	0.067236844	-0.10023033	0.156010422	-0.058741075	0.202513489	0.09772141	0.122692289	-0.09772141	0.122692289	0.143302051	0.047446075	0.147107001	0.02914942	0.15102726	0.010720465	0.15415842	-0.008110927	0.156163984	-0.027526666	0.158025345	-0.047186869	0.157918905	-0.06695119	0.157632712	-0.086327917	0.155057767	-0.104395056	0.149113469	-0.120065099	-0.143302051	0.047446075	-0.147107001	0.02914942	-0.15102726	0.010720465	-0.15415842	-0.008110927	-0.156163984	-0.027526666	-0.158025345	-0.047186869	-0.157918905	-0.06695119	-0.157632712	-0.086327917	-0.155057767	-0.104395056	-0.149113469	-0.120065099
EC-d5-01	Erimo	Control	5day	ECd5	S5	S5	13.54504991	0	0.21408419	0.061625976	0.191205268	0.098189	0.14306418	0.139782044	0.066311623	0.146356769	-0.130376255	0.100342266	-0.160611265	-0.100342266	-0.160611265	-0.146356769	-0.130376255	-0.139782044	0.066311623	-0.098189	0.14306418	-0.061625976	0.191205268	0.0947639	0.110732996	-0.0947639	0.110732996	0.144092382	0.048269309	0.148659883	0.031359673	0.150847157	0.013733533	0.156995869	-0.003360617	0.161696945	-0.021544035	0.163878635	-0.04071836	0.165278181	-0.060241858	0.164160344	-0.079838047	0.162395899	-0.098946477	0.15648019	-0.116081764	-0.144092382	0.048269309	-0.148659883	0.031359673	-0.150847157	0.013733533	-0.156995869	-0.003360617	-0.161696945	-0.021544035	-0.163878635	-0.04071836	-0.165278181	-0.060241858	-0.164160344	-0.079838047	-0.162395899	-0.098946477	-0.15648019	-0.116081764
EC-d5-02	Erimo	Control	5day	ECd5	S5	S5	13.97020334	0	0.20874653	0.062636335	0.18474144	0.10171516	0.136799562	0.143063961	0.063987213	0.150319029	-0.126988349	0.097674977	-0.160748987	-0.097674977	-0.160748987	-0.150319029	-0.126988349	-0.143063961	0.063987213	-0.10171516	0.136799562	-0.062636335	0.18474144	0.101194848	0.109873238	-0.101194848	0.109873238	0.147319995	0.046808503	0.151199667	0.030565982	0.154451361	0.013849829	0.158576401	-0.003120544	0.162283325	-0.020676107	0.164270067	-0.038963945	0.166269753	-0.05756674	0.165894356	-0.076364055	0.164906158	-0.094788902	0.159380655	-0.111781403	-0.147319995	0.046808503	-0.151199667	0.030565982	-0.154451361	0.013849829	-0.158576401	-0.003120544	-0.162283325	-0.020676107	-0.164270067	-0.038963945	-0.166269753	-0.05756674	-0.165894356	-0.076364055	-0.164906158	-0.094788902	-0.159380655	-0.111781403
EC-d5-03	Erimo	Control	5day	ECd5	S5	S5	11.84233668	0	0.22672812	0.066997371	0.193191705	0.103591759	0.14745074	0.138841082	0.064050699	0.145208194	-0.132770824	0.092310249	-0.16765056	-0.092310249	-0.16765056	-0.145208194	-0.132770824	-0.138841082	0.064050699	-0.103591759	0.14745074	-0.066997371	0.193191705	0.098931158	0.111337568	-0.098931158	0.111337568	0.144072093	0.046565392	0.147978095	0.03001196	0.1516771	0.013122198	0.156434158	-0.003831653	0.159500301	-0.021692133	0.161327705	-0.040255768	0.160977358	-0.05944363	0.15972542	-0.078919201	0.157849537	-0.098129751	0.153167319	-0.116400803	-0.144072093	0.046565392	-0.147978095	0.03001196	-0.1516771	0.013122198	-0.156434158	-0.003831653	-0.159500301	-0.021692133	-0.161327705	-0.040255768	-0.160977358	-0.05944363	-0.15972542	-0.078919201	-0.157849537	-0.098129751	-0.153167319	-0.116400803
EC-d5-04	Erimo	Control	5day	ECd5	S5	S5	12.96223673	0	0.219715587	0.058107932	0.197421788	0.094635401	0.151577117	0.1421686	0.063197992	0.146906914	-0.12929855	0.099254439	-0.158139506	-0.099254439	-0.158139506	-0.146906914	-0.12929855	-0.1421686	0.063197992	-0.094635401	0.151577117	-0.058107932	0.197421788	0.100073597	0.113287647	-0.100073597	0.113287647	0.147014152	0.045458076	0.149701312	0.028474897	0.152066723	0.011053029	0.155077289	-0.006570429	0.158493847	-0.024584241	0.159895601	-0.043197744	0.159887966	-0.062180664	0.159824759	-0.081117369	0.158988871	-0.099367906	0.155289948	-0.115871929	-0.147014152	0.045458076	-0.149701312	0.028474897	-0.152066723	0.011053029	-0.155077289	-0.006570429	-0.158493847	-0.024584241	-0.159895601	-0.043197744	-0.159887966	-0.062180664	-0.159824759	-0.081117369	-0.158988871	-0.099367906	-0.155289948	-0.115871929
EC-d5-05	Erimo	Control	5day	ECd5	S5	S5	14.73139698	0	0.21119986	0.058031993	0.187633182	0.097220718	0.143019391	0.13921514	0.064862458	0.14966025	-0.128165456	0.103140559	-0.154098492	-0.103140559	-0.154098492	-0.14966025	-0.128165456	-0.13921514	0.064862458	-0.097220718	0.143019391	-0.058031993	0.187633182	0.09514969	0.110643582	-0.09514969	0.110643582	0.144683002	0.047307876	0.148413386	0.030268209	0.152211163	0.012848926	0.157593828	-0.004582528	0.162772785	-0.022590335	0.166292676	-0.041159607	0.166953381	-0.060277822	0.166918777	-0.079391285	0.164897932	-0.097740296	0.158583116	-0.114177734	-0.144683002	0.047307876	-0.148413386	0.030268209	-0.152211163	0.012848926	-0.157593828	-0.004582528	-0.162772785	-0.022590335	-0.166292676	-0.041159607	-0.166953381	-0.060277822	-0.166918777	-0.079391285	-0.164897932	-0.097740296	-0.158583116	-0.114177734
EC-d5-06	Erimo	Control	5day	ECd5	S5	S5	11.39470224	0	0.223234477	0.064597428	0.197517692	0.102068822	0.147343735	0.141980177	0.060519354	0.149866637	-0.129163917	0.102017875	-0.169398549	-0.102017875	-0.169398549	-0.149866637	-0.129163917	-0.141980177	0.060519354	-0.102068822	0.147343735	-0.064597428	0.197517692	0.098288302	0.107970524	-0.098288302	0.107970524	0.145560621	0.042999765	0.147540221	0.026752394	0.151424132	0.010766568	0.15488509	-0.005420305	0.157715073	-0.022228279	0.160178458	-0.039586088	0.161332648	-0.057491779	0.160882728	-0.075773747	0.158834334	-0.094186227	0.155343815	-0.112238379	-0.145560621	0.042999765	-0.147540221	0.026752394	-0.151424132	0.010766568	-0.15488509	-0.005420305	-0.157715073	-0.022228279	-0.160178458	-0.039586088	-0.161332648	-0.057491779	-0.160882728	-0.075773747	-0.158834334	-0.094186227	-0.155343815	-0.112238379
